name,category,fame_tier,pageviews_monthly_avg,model,model_id,param_class,knowledge_cutoff,confidence,recognition_score,result_count,recognized,matched_person
Klaus Balkenhol,athlete,low,195,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Klaus Balkenhol,athlete,low,195,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,0,False,True
Klaus Balkenhol,athlete,low,195,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Klaus Balkenhol,athlete,low,195,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,80,80,1,True,True
Klaus Balkenhol,athlete,low,195,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Klaus Balkenhol,athlete,low,195,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Klaus Fischer,athlete,nameshared,2256,GPT-5.5,openai/gpt-5.5,frontier,2025-12,95,95,1,True,True
Klaus Fischer,athlete,nameshared,2256,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,80,80,1,True,True
Klaus Fischer,athlete,nameshared,2256,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,80,80,1,True,True
Klaus Fischer,athlete,nameshared,2256,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Klaus Fischer,athlete,nameshared,2256,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,85,85,1,True,True
Klaus Fischer,athlete,nameshared,2256,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,97,97,1,True,True
Klaus Fischer,athlete,nameshared,2256,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,90,90,1,True,True
Klaus Fischer,athlete,nameshared,2256,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Klaus Fischer,athlete,nameshared,2256,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,80,80,1,True,True
Klaus Fischer,athlete,nameshared,2256,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Klaus Fischer,athlete,nameshared,2256,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,90,90,1,True,True
Klaus Fischer,athlete,nameshared,2256,Qwen3 8B,qwen/qwen3-8b,small,2025-04,70,70,1,True,True
Klaus Fischer,athlete,nameshared,2256,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Kotono Mitsuishi,actor,high,5757,GPT-5.5,openai/gpt-5.5,frontier,2025-12,99,99,1,True,True
Kotono Mitsuishi,actor,high,5757,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,95,95,1,True,True
Kotono Mitsuishi,actor,high,5757,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,90,90,1,True,True
Kotono Mitsuishi,actor,high,5757,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Kotono Mitsuishi,actor,high,5757,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,75,75,1,True,True
Kotono Mitsuishi,actor,high,5757,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,99,99,1,True,True
Kotono Mitsuishi,actor,high,5757,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,100,100,1,True,True
Kotono Mitsuishi,actor,high,5757,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Kotono Mitsuishi,actor,high,5757,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,100,100,1,True,True
Kotono Mitsuishi,actor,high,5757,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Kotono Mitsuishi,actor,high,5757,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,90,94,2,True,True
Kotono Mitsuishi,actor,high,5757,Qwen3 8B,qwen/qwen3-8b,small,2025-04,85,85,1,True,True
Kotono Mitsuishi,actor,high,5757,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,90,90,1,True,True
Kubanychbek Jumaliyev,politician,low,177,GPT-5.5,openai/gpt-5.5,frontier,2025-12,88,88,1,True,True
Kubanychbek Jumaliyev,politician,low,177,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,55,55,1,True,True
Kubanychbek Jumaliyev,politician,low,177,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,70,70,1,True,True
Kubanychbek Jumaliyev,politician,low,177,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Kubanychbek Jumaliyev,politician,low,177,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,35,35,1,True,True
Kubanychbek Jumaliyev,politician,low,177,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,78,78,1,True,True
Kubanychbek Jumaliyev,politician,low,177,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,85,85,1,True,True
Kubanychbek Jumaliyev,politician,low,177,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,70,70,1,True,True
Kubanychbek Jumaliyev,politician,low,177,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,0,False,True
Kubanychbek Jumaliyev,politician,low,177,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,0,0,0,False,True
Kubanychbek Jumaliyev,politician,low,177,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,70,70,1,True,True
Kubanychbek Jumaliyev,politician,low,177,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Kubanychbek Jumaliyev,politician,low,177,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Kurt Julius Goldstein,journalist,low,221,GPT-5.5,openai/gpt-5.5,frontier,2025-12,0,0,0,False,True
Kurt Julius Goldstein,journalist,low,221,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,72,72,1,True,True
Kurt Julius Goldstein,journalist,low,221,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,70,70,1,True,True
Kurt Julius Goldstein,journalist,low,221,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Kurt Julius Goldstein,journalist,low,221,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,0,0,0,False,True
Kurt Julius Goldstein,journalist,low,221,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,86,86,1,True,True
Kurt Julius Goldstein,journalist,low,221,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,85,85,1,True,True
Kurt Julius Goldstein,journalist,low,221,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Kurt Julius Goldstein,journalist,low,221,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,0,False,True
Kurt Julius Goldstein,journalist,low,221,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,0,0,0,False,True
Kurt Julius Goldstein,journalist,low,221,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,0,0,0,False,True
Kurt Julius Goldstein,journalist,low,221,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Kurt Julius Goldstein,journalist,low,221,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Kurt Landau,politician,low,183,GPT-5.5,openai/gpt-5.5,frontier,2025-12,86,86,1,True,True
Kurt Landau,politician,low,183,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,70,70,1,True,True
Kurt Landau,politician,low,183,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,60,60,1,True,True
Kurt Landau,politician,low,183,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,90,90,1,True,True
Kurt Landau,politician,low,183,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,45,45,1,True,True
Kurt Landau,politician,low,183,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,94,94,1,True,True
Kurt Landau,politician,low,183,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,75,75,1,True,True
Kurt Landau,politician,low,183,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,90,90,1,True,True
Kurt Landau,politician,low,183,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,0,False,True
Kurt Landau,politician,low,183,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,0,0,0,False,True
Kurt Landau,politician,low,183,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,0,0,0,False,True
Kurt Landau,politician,low,183,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Kurt Landau,politician,low,183,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Kurt Landauer,athlete,deuuniq,1041,GPT-5.5,openai/gpt-5.5,frontier,2025-12,98,98,1,True,True
Kurt Landauer,athlete,deuuniq,1041,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,90,90,1,True,True
Kurt Landauer,athlete,deuuniq,1041,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,80,80,1,True,True
Kurt Landauer,athlete,deuuniq,1041,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Kurt Landauer,athlete,deuuniq,1041,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,0,0,0,False,True
Kurt Landauer,athlete,deuuniq,1041,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,97,97,1,True,True
Kurt Landauer,athlete,deuuniq,1041,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,95,95,1,True,True
Kurt Landauer,athlete,deuuniq,1041,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Kurt Landauer,athlete,deuuniq,1041,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,80,80,1,True,True
Kurt Landauer,athlete,deuuniq,1041,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Kurt Landauer,athlete,deuuniq,1041,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,80,80,1,True,True
Kurt Landauer,athlete,deuuniq,1041,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Kurt Landauer,athlete,deuuniq,1041,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Kwesi Ahoomey-Zunu,politician,low,181,GPT-5.5,openai/gpt-5.5,frontier,2025-12,98,98,1,True,True
Kwesi Ahoomey-Zunu,politician,low,181,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,80,80,1,True,True
Kwesi Ahoomey-Zunu,politician,low,181,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,70,70,1,True,True
Kwesi Ahoomey-Zunu,politician,low,181,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,0,0,0,False,True
Kwesi Ahoomey-Zunu,politician,low,181,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,0,0,0,False,True
Kwesi Ahoomey-Zunu,politician,low,181,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,86,86,1,True,True
Kwesi Ahoomey-Zunu,politician,low,181,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,85,85,1,True,True
Kwesi Ahoomey-Zunu,politician,low,181,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,90,90,1,True,True
Kwesi Ahoomey-Zunu,politician,low,181,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,1,False,True
Kwesi Ahoomey-Zunu,politician,low,181,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,0,0,0,False,True
Kwesi Ahoomey-Zunu,politician,low,181,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,0,0,0,False,True
Kwesi Ahoomey-Zunu,politician,low,181,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Kwesi Ahoomey-Zunu,politician,low,181,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Laila Lalami,novelist,high,2466,GPT-5.5,openai/gpt-5.5,frontier,2025-12,99,99,1,True,True
Laila Lalami,novelist,high,2466,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,90,90,1,True,True
Laila Lalami,novelist,high,2466,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,90,90,1,True,True
Laila Lalami,novelist,high,2466,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Laila Lalami,novelist,high,2466,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,95,95,1,True,True
Laila Lalami,novelist,high,2466,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,98,98,1,True,True
Laila Lalami,novelist,high,2466,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,100,100,1,True,True
Laila Lalami,novelist,high,2466,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Laila Lalami,novelist,high,2466,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,90,90,1,True,True
Laila Lalami,novelist,high,2466,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Laila Lalami,novelist,high,2466,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,90,90,1,True,True
Laila Lalami,novelist,high,2466,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Laila Lalami,novelist,high,2466,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Lasha Bekauri,athlete,high,2196,GPT-5.5,openai/gpt-5.5,frontier,2025-12,99,99,1,True,True
Lasha Bekauri,athlete,high,2196,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,80,80,1,True,True
Lasha Bekauri,athlete,high,2196,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,0,0,0,False,True
Lasha Bekauri,athlete,high,2196,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Lasha Bekauri,athlete,high,2196,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,0,0,0,False,True
Lasha Bekauri,athlete,high,2196,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,92,92,1,True,True
Lasha Bekauri,athlete,high,2196,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,85,85,1,True,True
Lasha Bekauri,athlete,high,2196,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Lasha Bekauri,athlete,high,2196,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,80,80,1,True,True
Lasha Bekauri,athlete,high,2196,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,0,0,0,False,True
Lasha Bekauri,athlete,high,2196,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,0,0,0,False,True
Lasha Bekauri,athlete,high,2196,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Lasha Bekauri,athlete,high,2196,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Leonardo Favio,actor,high,3415,GPT-5.5,openai/gpt-5.5,frontier,2025-12,98,98,1,True,True
Leonardo Favio,actor,high,3415,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,95,95,1,True,True
Leonardo Favio,actor,high,3415,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,80,80,1,True,True
Leonardo Favio,actor,high,3415,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Leonardo Favio,actor,high,3415,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,85,85,1,True,True
Leonardo Favio,actor,high,3415,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,99,99,1,True,True
Leonardo Favio,actor,high,3415,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,100,100,1,True,True
Leonardo Favio,actor,high,3415,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Leonardo Favio,actor,high,3415,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,80,80,1,True,True
Leonardo Favio,actor,high,3415,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Leonardo Favio,actor,high,3415,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,90,90,1,True,True
Leonardo Favio,actor,high,3415,Qwen3 8B,qwen/qwen3-8b,small,2025-04,85,85,1,True,True
Leonardo Favio,actor,high,3415,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Leopold Sonnemann,journalist,low,215,GPT-5.5,openai/gpt-5.5,frontier,2025-12,96,96,1,True,True
Leopold Sonnemann,journalist,low,215,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,85,85,1,True,True
Leopold Sonnemann,journalist,low,215,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,80,80,1,True,True
Leopold Sonnemann,journalist,low,215,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Leopold Sonnemann,journalist,low,215,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,75,75,1,True,True
Leopold Sonnemann,journalist,low,215,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,98,98,1,True,True
Leopold Sonnemann,journalist,low,215,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,85,85,1,True,True
Leopold Sonnemann,journalist,low,215,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Leopold Sonnemann,journalist,low,215,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,80,80,1,True,True
Leopold Sonnemann,journalist,low,215,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,90,90,1,True,True
Leopold Sonnemann,journalist,low,215,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,80,80,1,True,True
Leopold Sonnemann,journalist,low,215,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Leopold Sonnemann,journalist,low,215,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Lionel Messi,athlete,famous,677288,GPT-5.5,openai/gpt-5.5,frontier,2025-12,100,100,1,True,True
Lionel Messi,athlete,famous,677288,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,100,100,1,True,True
Lionel Messi,athlete,famous,677288,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,95,95,1,True,True
Lionel Messi,athlete,famous,677288,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Lionel Messi,athlete,famous,677288,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,99,99,1,True,True
Lionel Messi,athlete,famous,677288,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,100,100,1,True,True
Lionel Messi,athlete,famous,677288,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,100,100,1,True,True
Lionel Messi,athlete,famous,677288,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,100,100,1,True,True
Lionel Messi,athlete,famous,677288,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,100,100,1,True,True
Lionel Messi,athlete,famous,677288,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Lionel Messi,athlete,famous,677288,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,100,100,1,True,True
Lionel Messi,athlete,famous,677288,Qwen3 8B,qwen/qwen3-8b,small,2025-04,100,100,1,True,True
Lionel Messi,athlete,famous,677288,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,100,100,1,True,True
Lisa Batiashvili,musician,high,2866,GPT-5.5,openai/gpt-5.5,frontier,2025-12,98,98,1,True,True
Lisa Batiashvili,musician,high,2866,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,95,95,1,True,True
Lisa Batiashvili,musician,high,2866,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,90,90,1,True,True
Lisa Batiashvili,musician,high,2866,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Lisa Batiashvili,musician,high,2866,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,95,95,1,True,True
Lisa Batiashvili,musician,high,2866,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,99,99,1,True,True
Lisa Batiashvili,musician,high,2866,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,95,95,1,True,True
Lisa Batiashvili,musician,high,2866,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Lisa Batiashvili,musician,high,2866,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,90,90,1,True,True
Lisa Batiashvili,musician,high,2866,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Lisa Batiashvili,musician,high,2866,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,80,80,1,True,True
Lisa Batiashvili,musician,high,2866,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Lisa Batiashvili,musician,high,2866,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Lluís Quintana-Murci,scientist,low,175,GPT-5.5,openai/gpt-5.5,frontier,2025-12,96,96,1,True,True
Lluís Quintana-Murci,scientist,low,175,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,90,90,1,True,True
Lluís Quintana-Murci,scientist,low,175,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,80,80,1,True,True
Lluís Quintana-Murci,scientist,low,175,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Lluís Quintana-Murci,scientist,low,175,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,85,85,1,True,True
Lluís Quintana-Murci,scientist,low,175,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,98,98,1,True,True
Lluís Quintana-Murci,scientist,low,175,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,95,95,1,True,True
Lluís Quintana-Murci,scientist,low,175,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Lluís Quintana-Murci,scientist,low,175,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,80,80,1,True,True
Lluís Quintana-Murci,scientist,low,175,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Lluís Quintana-Murci,scientist,low,175,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,90,90,1,True,True
Lluís Quintana-Murci,scientist,low,175,Qwen3 8B,qwen/qwen3-8b,small,2025-04,50,50,1,True,True
Lluís Quintana-Murci,scientist,low,175,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Louis Nirenberg,scientist,high,2228,GPT-5.5,openai/gpt-5.5,frontier,2025-12,100,100,1,True,True
Louis Nirenberg,scientist,high,2228,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,95,95,1,True,True
Louis Nirenberg,scientist,high,2228,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,90,90,1,True,True
Louis Nirenberg,scientist,high,2228,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Louis Nirenberg,scientist,high,2228,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,95,95,1,True,True
Louis Nirenberg,scientist,high,2228,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,99,99,1,True,True
Louis Nirenberg,scientist,high,2228,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,100,100,1,True,True
Louis Nirenberg,scientist,high,2228,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,100,100,1,True,True
Louis Nirenberg,scientist,high,2228,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,0,False,True
Louis Nirenberg,scientist,high,2228,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Louis Nirenberg,scientist,high,2228,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,90,90,1,True,True
Louis Nirenberg,scientist,high,2228,Qwen3 8B,qwen/qwen3-8b,small,2025-04,95,95,1,True,True
Louis Nirenberg,scientist,high,2228,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Lucien Laurent,athlete,high,1755,GPT-5.5,openai/gpt-5.5,frontier,2025-12,0,0,0,False,True
Lucien Laurent,athlete,high,1755,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,0,0,0,False,True
Lucien Laurent,athlete,high,1755,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,0,0,0,False,True
Lucien Laurent,athlete,high,1755,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,0,0,0,False,True
Lucien Laurent,athlete,high,1755,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,0,0,0,False,True
Lucien Laurent,athlete,high,1755,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,0,0,0,False,True
Lucien Laurent,athlete,high,1755,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,0,0,0,False,True
Lucien Laurent,athlete,high,1755,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,0,0,0,False,True
